"id","date","country","state","city","lat","lng","deaths","confirmed","tests","deaths_new","confirmed_new","tests_new","pop","pop_14","pop_15_64","pop_65","pop_age","pop_density","pop_death_rate"
"Switzerland|Fribourg|NA",2020-03-14,"Switzerland","Fribourg",NA,46.718391,7.074008,0,36,30,0,7,0,315100,0.225,0.62,0.155,39.7,197.8,0.066
"Switzerland|Geneve|NA",2020-03-14,"Switzerland","Geneve",NA,46.195602,6.148113,2,282,3455,0,109,661,495200,0.211,0.625,0.164,40.4,2014.7,0.068
"Switzerland|Jura|NA",2020-03-14,"Switzerland","Jura",NA,47.350744,7.156107,0,15,0,0,5,0,73300,0.212,0.582,0.206,42.4,87.4,0.091
"Switzerland|Neuchatel|NA",2020-03-14,"Switzerland","Neuchatel",NA,46.995534,6.780126,0,68,0,0,9,0,178000,0.213,0.599,0.188,41.5,248.3,0.09
"Switzerland|Schwyz|NA",2020-03-14,"Switzerland","Schwyz",NA,47.061787,8.756585,0,12,10,0,3,0,157300,0.195,0.63,0.174,42,184.8,0.068
"Switzerland|Ticino|NA",2020-03-14,"Switzerland","Ticino",NA,46.009279,8.955576,3,265,0,2,7,0,353700,0.183,0.594,0.223,44.5,129,0.091
"Switzerland|Vaud|NA",2020-03-14,"Switzerland","Vaud",NA,46.5369,6.58478,3,350,0,1,146,0,793100,0.22,0.616,0.164,40.1,281.1,0.073
"Switzerland|Valais|NA",2020-03-14,"Switzerland","Valais",NA,46.209567,7.604659,1,76,0,1,23,0,341500,0.199,0.608,0.193,42.1,65.5,0.081
"Switzerland|Zug|NA",2020-03-14,"Switzerland","Zug",NA,47.157296,8.537294,0,13,0,0,0,0,125400,0.202,0.631,0.167,41.4,605.4,0.064
"Switzerland|Aargau|NA",2020-03-14,"Switzerland","Aargau",NA,47.449406,8.327495,0,32,0,0,0,0,671000,0.203,0.624,0.174,41.4,481,0.071
"Switzerland|Appenzell Ausserrhoden|NA",2020-03-14,"Switzerland","Appenzell Ausserrhoden",NA,47.38271,9.27186,0,5,0,0,0,0,55200,0.202,0.606,0.192,41.3,227.2,0.092
"Switzerland|Bern|NA",2020-03-14,"Switzerland","Bern",NA,46.916667,7.466667,0,34,0,0,0,0,1031100,0.191,0.604,0.206,43,176.5,0.092
"Switzerland|Glarus|NA",2020-03-14,"Switzerland","Glarus",NA,47.04057,9.068036,0,0,0,0,0,0,40300,0.192,0.61,0.197,42.7,59.3,0.094
"Switzerland|Graubunden|NA",2020-03-14,"Switzerland","Graubunden",NA,46.796756,10.305946,0,0,0,0,0,0,197900,0.181,0.61,0.209,43.7,27.9,0.088
"Switzerland|Luzern|NA",2020-03-14,"Switzerland","Luzern",NA,47.083333,8.266667,0,0,0,0,0,0,406500,0.204,0.622,0.174,41.1,284.4,0.076
"Switzerland|Nidwalden|NA",2020-03-14,"Switzerland","Nidwalden",NA,46.95805,8.36609,0,4,0,0,0,0,43000,0.183,0.62,0.197,43.3,178,0.078
"Switzerland|Obwalden|NA",2020-03-14,"Switzerland","Obwalden",NA,46.898509,8.250681,0,1,6,0,0,0,37600,0.203,0.614,0.183,42,78.2,0.074
"Switzerland|St.Gallen|NA",2020-03-14,"Switzerland","St.Gallen",NA,47.43162,9.39845,0,15,0,0,0,0,504700,0.206,0.614,0.18,41.3,258.7,0.077
"Switzerland|Schaffhausen|NA",2020-03-14,"Switzerland","Schaffhausen",NA,47.71357,8.59167,0,0,0,0,0,0,81400,0.188,0.602,0.21,43.4,272.8,0.091
"Switzerland|Solothurn|NA",2020-03-14,"Switzerland","Solothurn",NA,47.206649,7.516605,0,1,0,0,0,0,271400,0.191,0.616,0.193,42.8,343.4,0.09
"Switzerland|Thurgau|NA",2020-03-14,"Switzerland","Thurgau",NA,47.55993,8.8998,0,0,0,0,0,0,273800,0.204,0.624,0.173,41.4,317.2,0.073
"Switzerland|Uri|NA",2020-03-14,"Switzerland","Uri",NA,46.880422,8.644409,0,2,0,0,0,0,36300,0.203,0.597,0.201,42.5,34.3,0.099
"Switzerland|Zurich|NA",2020-03-14,"Switzerland","Zurich",NA,47.451542,8.564572,0,140,855,0,0,0,1504300,0.197,0.633,0.17,41,905.8,0.074
"Switzerland|Baselland|NA",2020-03-15,"Switzerland","Baselland",NA,47.482779,7.742975,2,54,0,0,7,0,287000,0.192,0.591,0.217,43.8,554.5,0.086
"Switzerland|Fribourg|NA",2020-03-15,"Switzerland","Fribourg",NA,46.718391,7.074008,0,40,30,0,4,0,315100,0.225,0.62,0.155,39.7,197.8,0.066
"Switzerland|Geneve|NA",2020-03-15,"Switzerland","Geneve",NA,46.195602,6.148113,4,372,3895,2,90,440,495200,0.211,0.625,0.164,40.4,2014.7,0.068
"Switzerland|Jura|NA",2020-03-15,"Switzerland","Jura",NA,47.350744,7.156107,0,16,0,0,1,0,73300,0.212,0.582,0.206,42.4,87.4,0.091
"Switzerland|Neuchatel|NA",2020-03-15,"Switzerland","Neuchatel",NA,46.995534,6.780126,0,74,0,0,6,0,178000,0.213,0.599,0.188,41.5,248.3,0.09
"Switzerland|Schwyz|NA",2020-03-15,"Switzerland","Schwyz",NA,47.061787,8.756585,0,13,10,0,1,0,157300,0.195,0.63,0.174,42,184.8,0.068
"Switzerland|Ticino|NA",2020-03-15,"Switzerland","Ticino",NA,46.009279,8.955576,6,291,0,3,26,0,353700,0.183,0.594,0.223,44.5,129,0.091
"Switzerland|Vaud|NA",2020-03-15,"Switzerland","Vaud",NA,46.5369,6.58478,4,406,0,1,56,0,793100,0.22,0.616,0.164,40.1,281.1,0.073
"Switzerland|Valais|NA",2020-03-15,"Switzerland","Valais",NA,46.209567,7.604659,1,98,0,0,22,0,341500,0.199,0.608,0.193,42.1,65.5,0.081
"Switzerland|Aargau|NA",2020-03-15,"Switzerland","Aargau",NA,47.449406,8.327495,0,32,0,0,0,0,671000,0.203,0.624,0.174,41.4,481,0.071
"Switzerland|Appenzell Innerrhoden|NA",2020-03-15,"Switzerland","Appenzell Innerrhoden",NA,47.328414,9.409647,0,2,0,0,0,0,16100,0.216,0.597,0.187,42.4,93.4,0.075
"Switzerland|Appenzell Ausserrhoden|NA",2020-03-15,"Switzerland","Appenzell Ausserrhoden",NA,47.38271,9.27186,0,5,0,0,0,0,55200,0.202,0.606,0.192,41.3,227.2,0.092
"Switzerland|Bern|NA",2020-03-15,"Switzerland","Bern",NA,46.916667,7.466667,0,34,0,0,0,0,1031100,0.191,0.604,0.206,43,176.5,0.092
"Switzerland|Basel-Stadt|NA",2020-03-15,"Switzerland","Basel-Stadt",NA,47.558395,7.573271,1,100,235,0,0,0,193900,0.171,0.629,0.2,43.1,5247.8,0.11
"Switzerland|Glarus|NA",2020-03-15,"Switzerland","Glarus",NA,47.04057,9.068036,0,0,0,0,0,0,40300,0.192,0.61,0.197,42.7,59.3,0.094
"Switzerland|Graubunden|NA",2020-03-15,"Switzerland","Graubunden",NA,46.796756,10.305946,0,0,0,0,0,0,197900,0.181,0.61,0.209,43.7,27.9,0.088
"Switzerland|Luzern|NA",2020-03-15,"Switzerland","Luzern",NA,47.083333,8.266667,0,0,0,0,0,0,406500,0.204,0.622,0.174,41.1,284.4,0.076
"Switzerland|Nidwalden|NA",2020-03-15,"Switzerland","Nidwalden",NA,46.95805,8.36609,0,4,0,0,0,0,43000,0.183,0.62,0.197,43.3,178,0.078
"Switzerland|Obwalden|NA",2020-03-15,"Switzerland","Obwalden",NA,46.898509,8.250681,0,1,6,0,0,0,37600,0.203,0.614,0.183,42,78.2,0.074
"Switzerland|St.Gallen|NA",2020-03-15,"Switzerland","St.Gallen",NA,47.43162,9.39845,0,15,0,0,0,0,504700,0.206,0.614,0.18,41.3,258.7,0.077
"Switzerland|Schaffhausen|NA",2020-03-15,"Switzerland","Schaffhausen",NA,47.71357,8.59167,0,0,0,0,0,0,81400,0.188,0.602,0.21,43.4,272.8,0.091
"Switzerland|Solothurn|NA",2020-03-15,"Switzerland","Solothurn",NA,47.206649,7.516605,0,1,0,0,0,0,271400,0.191,0.616,0.193,42.8,343.4,0.09
"Switzerland|Thurgau|NA",2020-03-15,"Switzerland","Thurgau",NA,47.55993,8.8998,0,0,0,0,0,0,273800,0.204,0.624,0.173,41.4,317.2,0.073
"Switzerland|Uri|NA",2020-03-15,"Switzerland","Uri",NA,46.880422,8.644409,0,2,0,0,0,0,36300,0.203,0.597,0.201,42.5,34.3,0.099
"Switzerland|Zug|NA",2020-03-15,"Switzerland","Zug",NA,47.157296,8.537294,0,13,0,0,0,0,125400,0.202,0.631,0.167,41.4,605.4,0.064
"Switzerland|Zurich|NA",2020-03-15,"Switzerland","Zurich",NA,47.451542,8.564572,0,140,855,0,0,0,1504300,0.197,0.633,0.17,41,905.8,0.074
"Switzerland|Aargau|NA",2020-03-16,"Switzerland","Aargau",NA,47.449406,8.327495,0,52,0,0,20,0,671000,0.203,0.624,0.174,41.4,481,0.071
"Switzerland|Appenzell Innerrhoden|NA",2020-03-16,"Switzerland","Appenzell Innerrhoden",NA,47.328414,9.409647,0,4,0,0,2,0,16100,0.216,0.597,0.187,42.4,93.4,0.075
"Switzerland|Bern|NA",2020-03-16,"Switzerland","Bern",NA,46.916667,7.466667,1,123,0,1,89,0,1031100,0.191,0.604,0.206,43,176.5,0.092
"Switzerland|Baselland|NA",2020-03-16,"Switzerland","Baselland",NA,47.482779,7.742975,2,76,0,0,22,0,287000,0.192,0.591,0.217,43.8,554.5,0.086
"Switzerland|Basel-Stadt|NA",2020-03-16,"Switzerland","Basel-Stadt",NA,47.558395,7.573271,4,144,235,3,44,0,193900,0.171,0.629,0.2,43.1,5247.8,0.11
"Switzerland|Fribourg|NA",2020-03-16,"Switzerland","Fribourg",NA,46.718391,7.074008,0,45,30,0,5,0,315100,0.225,0.62,0.155,39.7,197.8,0.066
"Switzerland|Geneve|NA",2020-03-16,"Switzerland","Geneve",NA,46.195602,6.148113,4,472,4378,0,100,483,495200,0.211,0.625,0.164,40.4,2014.7,0.068
"Switzerland|Jura|NA",2020-03-16,"Switzerland","Jura",NA,47.350744,7.156107,0,17,0,0,1,0,73300,0.212,0.582,0.206,42.4,87.4,0.091
"Switzerland|Neuchatel|NA",2020-03-16,"Switzerland","Neuchatel",NA,46.995534,6.780126,0,93,0,0,19,0,178000,0.213,0.599,0.188,41.5,248.3,0.09
"Switzerland|Thurgau|NA",2020-03-16,"Switzerland","Thurgau",NA,47.55993,8.8998,0,17,246,0,17,246,273800,0.204,0.624,0.173,41.4,317.2,0.073
"Switzerland|Ticino|NA",2020-03-16,"Switzerland","Ticino",NA,46.009279,8.955576,8,330,0,2,39,0,353700,0.183,0.594,0.223,44.5,129,0.091
"Switzerland|Vaud|NA",2020-03-16,"Switzerland","Vaud",NA,46.5369,6.58478,5,508,0,1,102,0,793100,0.22,0.616,0.164,40.1,281.1,0.073
"Switzerland|Valais|NA",2020-03-16,"Switzerland","Valais",NA,46.209567,7.604659,2,116,0,1,18,0,341500,0.199,0.608,0.193,42.1,65.5,0.081
"Switzerland|Zug|NA",2020-03-16,"Switzerland","Zug",NA,47.157296,8.537294,0,24,0,0,11,0,125400,0.202,0.631,0.167,41.4,605.4,0.064
"Switzerland|Zurich|NA",2020-03-16,"Switzerland","Zurich",NA,47.451542,8.564572,1,270,855,1,130,0,1504300,0.197,0.633,0.17,41,905.8,0.074
"Switzerland|Appenzell Ausserrhoden|NA",2020-03-16,"Switzerland","Appenzell Ausserrhoden",NA,47.38271,9.27186,0,5,0,0,0,0,55200,0.202,0.606,0.192,41.3,227.2,0.092
"Switzerland|Glarus|NA",2020-03-16,"Switzerland","Glarus",NA,47.04057,9.068036,0,0,0,0,0,0,40300,0.192,0.61,0.197,42.7,59.3,0.094
"Switzerland|Graubunden|NA",2020-03-16,"Switzerland","Graubunden",NA,46.796756,10.305946,0,0,0,0,0,0,197900,0.181,0.61,0.209,43.7,27.9,0.088
"Switzerland|Luzern|NA",2020-03-16,"Switzerland","Luzern",NA,47.083333,8.266667,0,0,0,0,0,0,406500,0.204,0.622,0.174,41.1,284.4,0.076
"Switzerland|Nidwalden|NA",2020-03-16,"Switzerland","Nidwalden",NA,46.95805,8.36609,0,4,0,0,0,0,43000,0.183,0.62,0.197,43.3,178,0.078
"Switzerland|Obwalden|NA",2020-03-16,"Switzerland","Obwalden",NA,46.898509,8.250681,0,1,6,0,0,0,37600,0.203,0.614,0.183,42,78.2,0.074
"Switzerland|St.Gallen|NA",2020-03-16,"Switzerland","St.Gallen",NA,47.43162,9.39845,0,15,0,0,0,0,504700,0.206,0.614,0.18,41.3,258.7,0.077
"Switzerland|Schaffhausen|NA",2020-03-16,"Switzerland","Schaffhausen",NA,47.71357,8.59167,0,0,0,0,0,0,81400,0.188,0.602,0.21,43.4,272.8,0.091
"Switzerland|Solothurn|NA",2020-03-16,"Switzerland","Solothurn",NA,47.206649,7.516605,0,1,0,0,0,0,271400,0.191,0.616,0.193,42.8,343.4,0.09
"Switzerland|Schwyz|NA",2020-03-16,"Switzerland","Schwyz",NA,47.061787,8.756585,0,13,10,0,0,0,157300,0.195,0.63,0.174,42,184.8,0.068
"Switzerland|Uri|NA",2020-03-16,"Switzerland","Uri",NA,46.880422,8.644409,0,2,0,0,0,0,36300,0.203,0.597,0.201,42.5,34.3,0.099
"Switzerland|Aargau|NA",2020-03-17,"Switzerland","Aargau",NA,47.449406,8.327495,0,67,0,0,15,0,671000,0.203,0.624,0.174,41.4,481,0.071
"Switzerland|Appenzell Innerrhoden|NA",2020-03-17,"Switzerland","Appenzell Innerrhoden",NA,47.328414,9.409647,0,5,0,0,1,0,16100,0.216,0.597,0.187,42.4,93.4,0.075
"Switzerland|Baselland|NA",2020-03-17,"Switzerland","Baselland",NA,47.482779,7.742975,2,89,0,0,13,0,287000,0.192,0.591,0.217,43.8,554.5,0.086
"Switzerland|Basel-Stadt|NA",2020-03-17,"Switzerland","Basel-Stadt",NA,47.558395,7.573271,4,165,235,0,21,0,193900,0.171,0.629,0.2,43.1,5247.8,0.11
"Switzerland|Fribourg|NA",2020-03-17,"Switzerland","Fribourg",NA,46.718391,7.074008,0,59,30,0,14,0,315100,0.225,0.62,0.155,39.7,197.8,0.066
"Switzerland|Geneve|NA",2020-03-17,"Switzerland","Geneve",NA,46.195602,6.148113,4,619,5028,0,147,650,495200,0.211,0.625,0.164,40.4,2014.7,0.068
"Switzerland|Glarus|NA",2020-03-17,"Switzerland","Glarus",NA,47.04057,9.068036,0,10,0,0,10,0,40300,0.192,0.61,0.197,42.7,59.3,0.094
"Switzerland|Jura|NA",2020-03-17,"Switzerland","Jura",NA,47.350744,7.156107,0,24,0,0,7,0,73300,0.212,0.582,0.206,42.4,87.4,0.091
"Switzerland|Neuchatel|NA",2020-03-17,"Switzerland","Neuchatel",NA,46.995534,6.780126,1,114,0,1,21,0,178000,0.213,0.599,0.188,41.5,248.3,0.09
"Switzerland|St.Gallen|NA",2020-03-17,"Switzerland","St.Gallen",NA,47.43162,9.39845,0,47,0,0,32,0,504700,0.206,0.614,0.18,41.3,258.7,0.077
"Switzerland|Thurgau|NA",2020-03-17,"Switzerland","Thurgau",NA,47.55993,8.8998,0,23,276,0,6,30,273800,0.204,0.624,0.173,41.4,317.2,0.073
"Switzerland|Ticino|NA",2020-03-17,"Switzerland","Ticino",NA,46.009279,8.955576,10,422,0,2,92,0,353700,0.183,0.594,0.223,44.5,129,0.091
"Switzerland|Vaud|NA",2020-03-17,"Switzerland","Vaud",NA,46.5369,6.58478,5,608,0,0,100,0,793100,0.22,0.616,0.164,40.1,281.1,0.073
"Switzerland|Valais|NA",2020-03-17,"Switzerland","Valais",NA,46.209567,7.604659,3,173,0,1,57,0,341500,0.199,0.608,0.193,42.1,65.5,0.081
"Switzerland|Zurich|NA",2020-03-17,"Switzerland","Zurich",NA,47.451542,8.564572,1,294,855,0,24,0,1504300,0.197,0.633,0.17,41,905.8,0.074
"Switzerland|Appenzell Ausserrhoden|NA",2020-03-17,"Switzerland","Appenzell Ausserrhoden",NA,47.38271,9.27186,0,5,0,0,0,0,55200,0.202,0.606,0.192,41.3,227.2,0.092
"Switzerland|Bern|NA",2020-03-17,"Switzerland","Bern",NA,46.916667,7.466667,1,123,0,0,0,0,1031100,0.191,0.604,0.206,43,176.5,0.092
"Switzerland|Graubunden|NA",2020-03-17,"Switzerland","Graubunden",NA,46.796756,10.305946,0,0,0,0,0,0,197900,0.181,0.61,0.209,43.7,27.9,0.088
"Switzerland|Luzern|NA",2020-03-17,"Switzerland","Luzern",NA,47.083333,8.266667,0,0,0,0,0,0,406500,0.204,0.622,0.174,41.1,284.4,0.076
"Switzerland|Nidwalden|NA",2020-03-17,"Switzerland","Nidwalden",NA,46.95805,8.36609,0,4,0,0,0,0,43000,0.183,0.62,0.197,43.3,178,0.078
"Switzerland|Obwalden|NA",2020-03-17,"Switzerland","Obwalden",NA,46.898509,8.250681,0,1,6,0,0,0,37600,0.203,0.614,0.183,42,78.2,0.074
"Switzerland|Schaffhausen|NA",2020-03-17,"Switzerland","Schaffhausen",NA,47.71357,8.59167,0,0,0,0,0,0,81400,0.188,0.602,0.21,43.4,272.8,0.091
"Switzerland|Solothurn|NA",2020-03-17,"Switzerland","Solothurn",NA,47.206649,7.516605,0,1,0,0,0,0,271400,0.191,0.616,0.193,42.8,343.4,0.09
"Switzerland|Schwyz|NA",2020-03-17,"Switzerland","Schwyz",NA,47.061787,8.756585,0,13,10,0,0,0,157300,0.195,0.63,0.174,42,184.8,0.068
"Switzerland|Uri|NA",2020-03-17,"Switzerland","Uri",NA,46.880422,8.644409,0,2,0,0,0,0,36300,0.203,0.597,0.201,42.5,34.3,0.099
"Switzerland|Zug|NA",2020-03-17,"Switzerland","Zug",NA,47.157296,8.537294,0,24,0,0,0,0,125400,0.202,0.631,0.167,41.4,605.4,0.064
"Switzerland|Aargau|NA",2020-03-18,"Switzerland","Aargau",NA,47.449406,8.327495,0,101,0,0,34,0,671000,0.203,0.624,0.174,41.4,481,0.071
"Switzerland|Appenzell Ausserrhoden|NA",2020-03-18,"Switzerland","Appenzell Ausserrhoden",NA,47.38271,9.27186,0,11,0,0,6,0,55200,0.202,0.606,0.192,41.3,227.2,0.092
"Switzerland|Bern|NA",2020-03-18,"Switzerland","Bern",NA,46.916667,7.466667,1,193,0,0,70,0,1031100,0.191,0.604,0.206,43,176.5,0.092
"Switzerland|Baselland|NA",2020-03-18,"Switzerland","Baselland",NA,47.482779,7.742975,2,116,0,0,27,0,287000,0.192,0.591,0.217,43.8,554.5,0.086
"Switzerland|Basel-Stadt|NA",2020-03-18,"Switzerland","Basel-Stadt",NA,47.558395,7.573271,4,182,235,0,17,0,193900,0.171,0.629,0.2,43.1,5247.8,0.11
"Switzerland|Fribourg|NA",2020-03-18,"Switzerland","Fribourg",NA,46.718391,7.074008,1,86,30,1,27,0,315100,0.225,0.62,0.155,39.7,197.8,0.066
"Switzerland|Geneve|NA",2020-03-18,"Switzerland","Geneve",NA,46.195602,6.148113,6,751,5674,2,132,646,495200,0.211,0.625,0.164,40.4,2014.7,0.068
"Switzerland|Graubunden|NA",2020-03-18,"Switzerland","Graubunden",NA,46.796756,10.305946,1,116,0,1,116,0,197900,0.181,0.61,0.209,43.7,27.9,0.088
"Switzerland|Jura|NA",2020-03-18,"Switzerland","Jura",NA,47.350744,7.156107,0,26,0,0,2,0,73300,0.212,0.582,0.206,42.4,87.4,0.091
"Switzerland|Luzern|NA",2020-03-18,"Switzerland","Luzern",NA,47.083333,8.266667,0,65,0,0,65,0,406500,0.204,0.622,0.174,41.1,284.4,0.076
"Switzerland|Neuchatel|NA",2020-03-18,"Switzerland","Neuchatel",NA,46.995534,6.780126,2,146,0,1,32,0,178000,0.213,0.599,0.188,41.5,248.3,0.09
"Switzerland|St.Gallen|NA",2020-03-18,"Switzerland","St.Gallen",NA,47.43162,9.39845,0,61,0,0,14,0,504700,0.206,0.614,0.18,41.3,258.7,0.077
"Switzerland|Solothurn|NA",2020-03-18,"Switzerland","Solothurn",NA,47.206649,7.516605,0,43,0,0,42,0,271400,0.191,0.616,0.193,42.8,343.4,0.09
"Switzerland|Thurgau|NA",2020-03-18,"Switzerland","Thurgau",NA,47.55993,8.8998,0,32,276,0,9,0,273800,0.204,0.624,0.173,41.4,317.2,0.073
"Switzerland|Ticino|NA",2020-03-18,"Switzerland","Ticino",NA,46.009279,8.955576,14,511,0,4,89,0,353700,0.183,0.594,0.223,44.5,129,0.091
"Switzerland|Uri|NA",2020-03-18,"Switzerland","Uri",NA,46.880422,8.644409,0,5,85,0,3,85,36300,0.203,0.597,0.201,42.5,34.3,0.099
"Switzerland|Vaud|NA",2020-03-18,"Switzerland","Vaud",NA,46.5369,6.58478,5,796,0,0,188,0,793100,0.22,0.616,0.164,40.1,281.1,0.073
"Switzerland|Valais|NA",2020-03-18,"Switzerland","Valais",NA,46.209567,7.604659,3,225,0,0,52,0,341500,0.199,0.608,0.193,42.1,65.5,0.081
"Switzerland|Zurich|NA",2020-03-18,"Switzerland","Zurich",NA,47.451542,8.564572,1,424,855,0,130,0,1504300,0.197,0.633,0.17,41,905.8,0.074
"Switzerland|Appenzell Innerrhoden|NA",2020-03-18,"Switzerland","Appenzell Innerrhoden",NA,47.328414,9.409647,0,5,0,0,0,0,16100,0.216,0.597,0.187,42.4,93.4,0.075
"Switzerland|Glarus|NA",2020-03-18,"Switzerland","Glarus",NA,47.04057,9.068036,0,10,0,0,0,0,40300,0.192,0.61,0.197,42.7,59.3,0.094
"Switzerland|Nidwalden|NA",2020-03-18,"Switzerland","Nidwalden",NA,46.95805,8.36609,0,4,0,0,0,0,43000,0.183,0.62,0.197,43.3,178,0.078
"Switzerland|Obwalden|NA",2020-03-18,"Switzerland","Obwalden",NA,46.898509,8.250681,0,1,6,0,0,0,37600,0.203,0.614,0.183,42,78.2,0.074
"Switzerland|Schaffhausen|NA",2020-03-18,"Switzerland","Schaffhausen",NA,47.71357,8.59167,0,0,0,0,0,0,81400,0.188,0.602,0.21,43.4,272.8,0.091
"Switzerland|Schwyz|NA",2020-03-18,"Switzerland","Schwyz",NA,47.061787,8.756585,0,13,10,0,0,0,157300,0.195,0.63,0.174,42,184.8,0.068
"Switzerland|Zug|NA",2020-03-18,"Switzerland","Zug",NA,47.157296,8.537294,0,24,0,0,0,0,125400,0.202,0.631,0.167,41.4,605.4,0.064
"Switzerland|Aargau|NA",2020-03-19,"Switzerland","Aargau",NA,47.449406,8.327495,0,118,0,0,17,0,671000,0.203,0.624,0.174,41.4,481,0.071
"Switzerland|Appenzell Innerrhoden|NA",2020-03-19,"Switzerland","Appenzell Innerrhoden",NA,47.328414,9.409647,0,6,0,0,1,0,16100,0.216,0.597,0.187,42.4,93.4,0.075
"Switzerland|Bern|NA",2020-03-19,"Switzerland","Bern",NA,46.916667,7.466667,1,282,0,0,89,0,1031100,0.191,0.604,0.206,43,176.5,0.092
"Switzerland|Baselland|NA",2020-03-19,"Switzerland","Baselland",NA,47.482779,7.742975,2,134,0,0,18,0,287000,0.192,0.591,0.217,43.8,554.5,0.086
"Switzerland|Basel-Stadt|NA",2020-03-19,"Switzerland","Basel-Stadt",NA,47.558395,7.573271,4,222,235,0,40,0,193900,0.171,0.629,0.2,43.1,5247.8,0.11
"Switzerland|Fribourg|NA",2020-03-19,"Switzerland","Fribourg",NA,46.718391,7.074008,1,111,30,0,25,0,315100,0.225,0.62,0.155,39.7,197.8,0.066
"Switzerland|Geneve|NA",2020-03-19,"Switzerland","Geneve",NA,46.195602,6.148113,6,961,6398,0,210,724,495200,0.211,0.625,0.164,40.4,2014.7,0.068
"Switzerland|Glarus|NA",2020-03-19,"Switzerland","Glarus",NA,47.04057,9.068036,0,17,0,0,7,0,40300,0.192,0.61,0.197,42.7,59.3,0.094
"Switzerland|Graubunden|NA",2020-03-19,"Switzerland","Graubunden",NA,46.796756,10.305946,1,145,0,0,29,0,197900,0.181,0.61,0.209,43.7,27.9,0.088
"Switzerland|Jura|NA",2020-03-19,"Switzerland","Jura",NA,47.350744,7.156107,0,31,0,0,5,0,73300,0.212,0.582,0.206,42.4,87.4,0.091
"Switzerland|Neuchatel|NA",2020-03-19,"Switzerland","Neuchatel",NA,46.995534,6.780126,3,175,0,1,29,0,178000,0.213,0.599,0.188,41.5,248.3,0.09
"Switzerland|Nidwalden|NA",2020-03-19,"Switzerland","Nidwalden",NA,46.95805,8.36609,0,25,0,0,21,0,43000,0.183,0.62,0.197,43.3,178,0.078
"Switzerland|St.Gallen|NA",2020-03-19,"Switzerland","St.Gallen",NA,47.43162,9.39845,0,85,0,0,24,0,504700,0.206,0.614,0.18,41.3,258.7,0.077
"Switzerland|Thurgau|NA",2020-03-19,"Switzerland","Thurgau",NA,47.55993,8.8998,0,36,276,0,4,0,273800,0.204,0.624,0.173,41.4,317.2,0.073
"Switzerland|Ticino|NA",2020-03-19,"Switzerland","Ticino",NA,46.009279,8.955576,15,638,0,1,127,0,353700,0.183,0.594,0.223,44.5,129,0.091
"Switzerland|Uri|NA",2020-03-19,"Switzerland","Uri",NA,46.880422,8.644409,0,7,85,0,2,0,36300,0.203,0.597,0.201,42.5,34.3,0.099
"Switzerland|Vaud|NA",2020-03-19,"Switzerland","Vaud",NA,46.5369,6.58478,7,1212,0,2,416,0,793100,0.22,0.616,0.164,40.1,281.1,0.073
"Switzerland|Valais|NA",2020-03-19,"Switzerland","Valais",NA,46.209567,7.604659,4,311,0,1,86,0,341500,0.199,0.608,0.193,42.1,65.5,0.081
"Switzerland|Zurich|NA",2020-03-19,"Switzerland","Zurich",NA,47.451542,8.564572,3,526,855,2,102,0,1504300,0.197,0.633,0.17,41,905.8,0.074
"Switzerland|Appenzell Ausserrhoden|NA",2020-03-19,"Switzerland","Appenzell Ausserrhoden",NA,47.38271,9.27186,0,11,0,0,0,0,55200,0.202,0.606,0.192,41.3,227.2,0.092
"Switzerland|Luzern|NA",2020-03-19,"Switzerland","Luzern",NA,47.083333,8.266667,0,65,0,0,0,0,406500,0.204,0.622,0.174,41.1,284.4,0.076
"Switzerland|Obwalden|NA",2020-03-19,"Switzerland","Obwalden",NA,46.898509,8.250681,0,1,6,0,0,0,37600,0.203,0.614,0.183,42,78.2,0.074
"Switzerland|Schaffhausen|NA",2020-03-19,"Switzerland","Schaffhausen",NA,47.71357,8.59167,0,0,0,0,0,0,81400,0.188,0.602,0.21,43.4,272.8,0.091
"Switzerland|Solothurn|NA",2020-03-19,"Switzerland","Solothurn",NA,47.206649,7.516605,0,43,0,0,0,0,271400,0.191,0.616,0.193,42.8,343.4,0.09
"Switzerland|Schwyz|NA",2020-03-19,"Switzerland","Schwyz",NA,47.061787,8.756585,0,13,10,0,0,0,157300,0.195,0.63,0.174,42,184.8,0.068
"Switzerland|Zug|NA",2020-03-19,"Switzerland","Zug",NA,47.157296,8.537294,0,24,0,0,0,0,125400,0.202,0.631,0.167,41.4,605.4,0.064
"Switzerland|Aargau|NA",2020-03-20,"Switzerland","Aargau",NA,47.449406,8.327495,1,168,0,1,50,0,671000,0.203,0.624,0.174,41.4,481,0.071
"Switzerland|Bern|NA",2020-03-20,"Switzerland","Bern",NA,46.916667,7.466667,2,377,0,1,95,0,1031100,0.191,0.604,0.206,43,176.5,0.092
"Switzerland|Baselland|NA",2020-03-20,"Switzerland","Baselland",NA,47.482779,7.742975,3,184,0,1,50,0,287000,0.192,0.591,0.217,43.8,554.5,0.086
"Switzerland|Basel-Stadt|NA",2020-03-20,"Switzerland","Basel-Stadt",NA,47.558395,7.573271,4,272,235,0,50,0,193900,0.171,0.629,0.2,43.1,5247.8,0.11
"Switzerland|Fribourg|NA",2020-03-20,"Switzerland","Fribourg",NA,46.718391,7.074008,1,145,30,0,34,0,315100,0.225,0.62,0.155,39.7,197.8,0.066
